customer_id,full_name,first_name,last_name,email,phone,gender,age,date_of_birth,address_street,address_city,address_state,address_postal_code,address_country,segment,total_spend,registration_date,last_purchase_date,is_active,email_verified,phone_verified,preferences_newsletter,preferences_sms_notifications,preferences_preferred_language,preferences_preferred_currency,metadata_source,total_orders,average_order_value,metadata_created_at,metadata_updated_at,source_file,loaded_at
CUS-00000150,Patricia Brown,Patricia,Brown,patricia.brown505@mail.com,4394144692,female,62,1964-02-14,717 Elm St,Los Angeles,CA,90001,USA,VIP,26865.18,2023-12-04,,false,false,true,true,true,,USD,website,42,1119.38,2023-12-04,2024-11-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000260,James Brown,James,Brown,,8401369083,prefer not to say,,,3205 Main Ave,Chicago,IL,60601,USA,Silver,10580.49,2019-10-26,2021-12-21,true,true,false,false,false,es,JPY,,67,881.71,2019-10-26,2020-09-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000258,James O'Brien,James,O'Brien,james.o'brien459@yahoo.com,13732919810,f,21,2005-02-03,9127 River Ln,Chicago,IL,60601,USA,Gold,7657.08,2021-08-17,2024-05-28,true,true,,false,true,,JPY,website,137,3828.54,2021-08-17,2022-11-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000423,Emma Martinez,Emma,Martinez,emma.martinez146@outlook.com,UNLISTED,male,77,1949-02-17,749 Park Ln,Berlin,,10115,Germany,Silver,39285.28,2020-07-17,2022-12-19,true,false,false,false,false,zh,USD,,78,2619.02,2020-07-17,2021-04-14,customers.json,2026-02-10T22:25:28.068809
CUS-00000626,Marie Patel,Marie,Patel,,8393372220,f,74,1952-02-17,8909 Oak St,Paris,,75001,France,VIP,,2024-09-17,,false,true,,false,false,de,EUR,referral,58,,2024-09-17,2025-11-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000195,Christopher Johnson,Christopher,Johnson,christopher.johnson133@outlook.com,UNLISTED,"",68,1958-02-15,4921 Hill Dr,Sydney,NSW,2000,Australia,Bronze,28654.84,2024-07-18,,true,true,,true,true,fr,CAD,partner,55,1023.39,2024-07-18,2025-03-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000608,Patricia Miller,Patricia,Miller,,UNLISTED,other,25,2001-02-04,3639 River Ave,Los Angeles,CA,90001,USA,Bronze,,2023-09-29,2025-02-21,false,false,,true,false,ja,USD,referral,19,,2023-09-29,2024-06-03,customers.json,2026-02-10T22:25:28.068809
CUS-00000469,Jennifer Mueller,Jennifer,Mueller,jennifer.mueller667@mail.com,,female,77,1949-02-17,113 Forest Ln,London,,SW1A 1AA,United Kingdom,Bronze,29678.88,2018-10-17,2020-07-30,false,true,,false,false,zh,AUD,partner,1,927.47,2018-10-17,2019-08-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000183,John Mueller,John,Mueller,john.mueller598@mail.com,9696668822,male,50,1976-02-11,8574 Lake Dr,Toronto,ON,M5V 2H1,Canada,Platinum,9405.19,2023-10-10,2025-06-17,false,true,,true,true,es,JPY,website,64,1343.6,2023-10-10,2023-10-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000520,Thomas Kim,Thomas,Kim,thomas.kim201@company.com,UNLISTED,f,78,1948-02-18,3845 Lake St,Berlin,,10115,Germany,Silver,27665.21,2019-06-21,2023-11-22,true,true,false,false,true,es,GBP,website,100,674.76,2019-06-21,2019-08-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000965,David Rodriguez,David,Rodriguez,david.rodriguez301@gmail.com,4898132479,female,59,1967-02-13,3555 Elm Dr,Tokyo,,100-0001,Japan,SILVER,17242.02,2021-02-07,2021-09-08,true,false,false,true,false,zh,GBP,website,64,420.54,2021-07-02,2022-04-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000835,Hans Davis,Hans,Davis,hans.davis115@outlook.com,16253616787,female,46,1980-02-10,3909 Forest Blvd,Chicago,IL,60601,USA,Gold,4919.99,2023-09-25,,true,true,true,true,false,zh,CAD,social_media,174,273.33,2023-09-25,2024-07-14,customers.json,2026-02-10T22:25:28.068809
CUS-00000410,Joseph Mueller,Joseph,Mueller,joseph.mueller608@gmail.com,5631447607,f,39,1987-02-08,4886 Park Rd,Berlin,,10115,Germany,Silver,28553.89,2018-08-25,2020-03-21,false,true,true,true,true,zh,GBP,social_media,65,839.82,2018-08-25,2018-09-10,customers.json,2026-02-10T22:25:28.068809
CUS-00000045,Michael Garcia,Michael,Garcia,michael.garcia828@mail.com,14047213346,female,69,1957-02-15,7472 Elm Ave,Toronto,ON,M5V 2H1,Canada,Platinum,35891.35,2020-09-29,2021-09-02,false,false,,false,false,de,EUR,social_media,90,1157.79,2020-09-29,2020-12-17,customers.json,2026-02-10T22:25:28.068809
CUS-00000094,Elizabeth Miller,Elizabeth,Miller,elizabeth.miller464@gmail.com,18971181491,m,53,1973-02-11,7094 Forest Rd,Berlin,,10115,Germany,platinum,46629.97,2024-02-27,,true,true,false,true,true,,CAD,,69,1059.77,2024-02-27,2024-03-10,customers.json,2026-02-10T22:25:28.068809
CUS-00000710,Barbara O'Brien,Barbara,O'Brien,barbara.o'brien186@outlook.com,16594736978,other,54,1972-02-12,6632 Main St,Sydney,NSW,2000,Australia,Gold,16902.33,2018-01-14,2022-01-21,false,false,,true,false,es,USD,social_media,192,603.65,2018-01-14,2018-07-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000344,Richard Anderson,Richard,Anderson,richard.anderson92@outlook.com,5593392070,female,60,1966-02-13,2716 River Ave,Sydney,NSW,2000,Australia,silver,41833.97,2022-06-13,2025-10-29,true,true,true,false,false,fr,AUD,social_media,102,13944.66,2022-06-13,2023-02-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000928,Karen Chen,Karen,Chen,karen.chen58@mail.com,,female,42,1984-02-09,7783 Oak Blvd,Tokyo,,100-0001,Japan,VIP,6697.43,2020-12-28,2021-06-08,true,false,,false,true,zh,JPY,partner,182,223.25,2020-12-28,2021-02-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000439,Marie Jones,Marie,Jones,marie.jones851@outlook.com,9836273262,,71,1955-02-16,1299 River Rd,Paris,,75001,France,VIP,25246.94,2019-06-23,2023-02-06,true,true,,false,false,,GBP,referral,152,8415.65,2019-06-23,2020-07-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000428,Robert Miller,Robert,Miller,robert.miller623@yahoo.com,15729861451,"",19,2007-02-03,8595 Hill St,Paris,,75001,France,Silver,12593.16,2021-03-05,2022-08-22,false,true,false,true,false,de,EUR,partner,99,251.86,2021-03-05,2022-02-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000902,Hans Davis,Hans,Davis,hans.davis436@mail.com,13544805691,male,37,1989-02-07,7705 Oak Rd,Berlin,,10115,Germany,Platinum,39498.19,2018-09-16,2023-12-24,true,true,true,true,true,en,,mobile_app,122,789.96,2018-09-16,2019-11-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000494,James Dubois,James,Dubois,james.dubois437@gmail.com,UNLISTED,female,82,1944-02-19,7155 Elm St,Sydney,NSW,2000,Australia,Gold,4168.29,2021-06-19,,true,true,,false,false,fr,,partner,92,134.46,2021-06-19,2022-01-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000072,Emma Davis,Emma,Davis,emma.davis297@mail.com,3994226068,female,150,1876-03-06,9640 Hill Blvd,Amsterdam,,1012 AB,Netherlands,bronze,9967.86,2021-07-19,,true,false,false,false,false,fr,USD,website,20,453.08,2021-07-19,2021-07-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000899,Carlos Wang,Carlos,Wang,carlos.wang604@outlook.com,,male,76,1950-02-17,182 River St,Amsterdam,,1012 AB,Netherlands,GOLD,19023.24,2022-11-15,2026-01-08,false,false,false,true,true,ja,AUD,website,67,452.93,2022-11-15,2023-11-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000728,Mary Patel,Mary,Patel,mary.patel296@gmail.com,2331021384,m,72,1954-02-16,5596 Oak St,Berlin,,10115,Germany,Platinum,38802.14,2020-08-12,2024-12-03,true,true,false,true,true,de,,mobile_app,121,3880.21,2020-12-08,2021-06-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000455,Christopher Miller,Christopher,Miller,christopher.miller295@company.com,5639473445,prefer not to say,19,2007-02-03,5249 Hill Ave,Sydney,NSW,2000,Australia,Platinum,,2018-03-29,2019-09-14,false,true,,true,false,en,,mobile_app,168,,2018-03-29,2019-08-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000066,Liam Dubois,Liam,Dubois,liam.dubois319@company.com,UNLISTED,m,81,1945-02-18,3210 Oak Ave,Tokyo,,100-0001,Japan,Bronze,799.95,2018-09-03,2020-11-22,false,true,false,false,true,zh,JPY,referral,148,20.51,2018-09-03,2019-11-13,customers.json,2026-02-10T22:25:28.068809
CUS-00000389,David Kim,David,Kim,david.kim745@mail.com,UNLISTED,"",21,2005-02-03,3375 Elm St,London,,SW1A 1AA,United Kingdom,vip,5801.82,2024-02-23,2025-10-10,true,false,false,true,false,en,GBP,partner,196,362.61,2024-02-23,2024-10-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000660,James Tanaka,James,Tanaka,james.tanaka766@company.com,,female,28,1998-02-05,7973 Oak Ave,Chicago,IL,60601,USA,Silver,36760.89,2021-10-01,2021-11-17,false,true,false,true,true,,JPY,,162,782.15,2021-10-01,2022-03-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000210,Richard Brown,Richard,Brown,richard.brown118@yahoo.com,UNLISTED,male,22,2004-02-04,7450 Elm Ave,Los Angeles,CA,90001,USA,SILVER,,2023-09-24,2025-12-24,true,false,,true,true,fr,CAD,partner,124,,2023-09-24,2024-08-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000265,Mary Anderson,Mary,Anderson,mary.anderson599@gmail.com,9835273223,female,58,1968-02-13,6934 Elm Blvd,Chicago,IL,60601,USA,Bronze,22140.98,2024-06-02,2024-11-19,true,true,,false,true,ja,,,66,3163.0,2024-02-06,2024-09-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000255,Ahmed Miller,Ahmed,Miller,ahmed.miller92@gmail.com,18097024846,f,24,2002-02-04,809 Lake Ln,Chicago,IL,60601,USA,Silver,3270.22,2023-11-28,,true,false,true,true,false,de,EUR,partner,57,79.76,2023-11-28,2025-03-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000559,Robert Brown,Robert,Brown,,UNLISTED,"",39,1987-02-08,2759 Forest Rd,Chicago,IL,60601,USA,vip,44375.69,2021-02-14,2025-09-16,false,true,,false,false,en,,,154,1706.76,2021-02-14,2022-04-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000134,Elizabeth Tanaka,Elizabeth,Tanaka,elizabeth.tanaka44@outlook.com,7023191135,other,45,1981-02-09,6747 Main Blvd,Toronto,ON,M5V 2H1,Canada,Gold,22691.72,2019-02-24,2022-06-20,true,true,true,false,false,,GBP,referral,127,872.76,2019-02-24,2020-03-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000341,David Patel,David,Patel,,9106683444,male,22,2004-02-04,6237 Oak Rd,Sydney,NSW,2000,Australia,platinum,18381.21,2020-08-19,2025-04-26,true,true,false,true,true,fr,JPY,website,32,471.31,2020-08-19,2021-11-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000212,William Rodriguez,William,Rodriguez,william.rodriguez319@gmail.com,15181656055,female,22,2004-02-04,7379 Forest Dr,London,,SW1A 1AA,United Kingdom,VIP,31407.87,2022-06-29,2025-06-26,true,false,false,false,false,fr,JPY,social_media,14,3140.79,2022-06-29,2023-04-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000012,Richard Miller,Richard,Miller,richard.miller300@mail.com,14943755080,male,49,1977-02-10,3783 Park Ln,Los Angeles,CA,90001,USA,VIP,6453.14,2022-07-20,2023-03-22,true,true,true,false,true,ja,USD,,12,137.3,2022-07-20,2022-11-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000811,Liam Tanaka,Liam,Tanaka,liam.tanaka364@outlook.com,2628584011,male,43,1983-02-09,2541 Lake Dr,Paris,,75001,France,VIP,5251.85,2024-01-06,2024-06-10,true,true,true,false,false,de,,referral,27,194.51,2024-06-01,2025-05-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000931,Elizabeth Davis,Elizabeth,Davis,elizabeth.davis856@yahoo.com,18084295848,male,82,1944-02-19,6502 Forest Blvd,Sydney,NSW,2000,Australia,BRONZE,43525.04,2024-05-08,,false,true,true,true,true,zh,,referral,18,1450.83,2024-05-08,2024-11-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000486,Richard Chen,Richard,Chen,richard.chen102@outlook.com,UNLISTED,male,71,1955-02-16,2992 Park Dr,Berlin,,10115,Germany,Gold,26318.14,2024-08-04,,false,true,,false,true,zh,,mobile_app,54,1253.24,2024-08-04,2025-08-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000531,Susan Tanaka,Susan,Tanaka,,,female,71,1955-02-16,6185 Lake Rd,London,,SW1A 1AA,United Kingdom,Platinum,20689.12,2022-08-29,2025-03-17,true,true,false,true,false,,,,90,1034.46,2022-08-29,2023-01-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000642,Sarah Mueller,Sarah,Mueller,sarah.mueller604@company.com,6465533715,male,66,1960-02-15,5137 Elm Ln,Sydney,NSW,2000,Australia,PLATINUM,14763.47,2024-01-15,,false,true,true,true,true,en,GBP,website,73,2109.07,2024-01-15,2024-05-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000331,Emma Martinez,Emma,Martinez,emma.martinez657@yahoo.com,5729305385,female,62,1964-02-14,9142 Park Rd,London,,SW1A 1AA,United Kingdom,Platinum,42690.9,2024-11-06,,false,true,true,true,false,es,GBP,referral,117,3283.92,2024-06-11,2024-10-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000892,William Anderson,William,Anderson,william.anderson819@gmail.com,15557852870,f,58,1968-02-13,6538 Park Blvd,New York,NY,10001,USA,Platinum,7118.03,2018-01-16,2021-02-22,false,false,,true,true,zh,EUR,referral,128,254.22,2018-01-16,2018-06-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000097,Liam Silva,Liam,Silva,liam.silva623@mail.com,7194581569,f,82,1944-02-19,6245 Main St,Tokyo,,100-0001,Japan,Bronze,25596.96,2019-01-11,2024-05-29,true,false,true,false,true,ja,CAD,partner,4,799.9,2019-01-11,2019-11-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000063,Linda Chen,Linda,Chen,linda.chen190@mail.com,9156957485,other,24,2002-02-04,2209 Elm St,Toronto,ON,M5V 2H1,Canada,VIP,4560.28,2022-04-11,2024-01-13,false,true,,false,true,fr,USD,website,176,91.21,2022-04-11,2022-12-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000073,Liam Kim,Liam,Kim,liam.kim307@outlook.com,14303881025,other,69,1957-02-15,7523 Main Dr,Toronto,ON,M5V 2H1,Canada,Gold,21523.33,2018-03-03,2018-12-16,false,false,,false,true,fr,USD,referral,60,614.95,2018-03-03,2019-04-18,customers.json,2026-02-10T22:25:28.068809
CUS-00000238,Patricia Wang,Patricia,Wang,patricia.wang605@yahoo.com,,male,30,1996-02-06,1741 Park Ln,Chicago,IL,60601,USA,Bronze,,2023-11-08,2024-06-15,false,true,false,false,true,ja,USD,website,63,,2023-08-11,2023-09-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000080,Michael O'Brien,Michael,O'Brien,michael.o'brien747@yahoo.com,19844322755,male,74,1952-02-17,2903 Elm Ln,Sydney,NSW,2000,Australia,platinum,,2023-09-10,2025-07-13,false,true,false,false,true,zh,EUR,website,7,,2023-09-10,2024-12-10,customers.json,2026-02-10T22:25:28.068809
CUS-00000083,Jessica O'Brien,Jessica,O'Brien,jessica.o'brien14@mail.com,9968124958,male,65,1961-02-14,46 Hill Blvd,Toronto,ON,M5V 2H1,Canada,Silver,33127.51,2020-12-29,2024-04-01,false,false,true,true,true,zh,GBP,website,118,1325.1,2020-12-29,2021-02-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000111,Hans Chen,Hans,Chen,hans.chen404@company.com,19572505053,female,24,2002-02-04,7446 Main Blvd,Los Angeles,CA,90001,USA,Bronze,2146.08,2018-07-13,2021-08-18,false,true,false,true,false,zh,GBP,mobile_app,75,47.69,2018-07-13,2019-05-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000900,Michael Tanaka,Michael,Tanaka,michael.tanaka430@outlook.com,3775381667,,56,1970-02-12,9261 Elm Ave,London,,SW1A 1AA,United Kingdom,Gold,30480.37,2023-11-03,,true,false,false,true,false,ja,JPY,social_media,84,6096.07,2023-11-03,2024-05-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000742,Sarah Brown,Sarah,Brown,sarah.brown800@yahoo.com,3186851651,,38,1988-02-08,7852 Forest Rd,Sydney,NSW,2000,Australia,Gold,2578.34,2019-07-24,2022-03-18,true,true,false,false,true,zh,AUD,partner,118,103.13,2019-07-24,2019-08-08,customers.json,2026-02-10T22:25:28.068809
CUS-00000239,Wei Smith,Wei,Smith,wei.smith726@yahoo.com,15484855600,female,35,1991-02-07,6309 Forest Blvd,Sydney,NSW,2000,Australia,VIP,73.5,2024-07-01,,true,false,false,false,false,zh,GBP,mobile_app,137,1.47,2024-07-01,2025-02-13,customers.json,2026-02-10T22:25:28.068809
CUS-00000844,Hans Patel,Hans,Patel,hans.patel822@outlook.com,3787062274,m,24,2002-02-04,3809 Forest St,Berlin,,10115,Germany,Bronze,46714.88,2019-04-09,2023-07-02,false,false,,true,false,es,,mobile_app,93,15571.63,2019-04-09,2020-01-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000326,Jessica Anderson,Jessica,Anderson,jessica.anderson686@company.com,12472223535,female,65,1961-02-14,1267 Hill Ave,Paris,,75001,France,Silver,25300.77,2024-06-14,,false,false,,true,true,,JPY,referral,155,602.4,2024-06-14,2025-08-13,customers.json,2026-02-10T22:25:28.068809
CUS-00000587,Priya Mueller,Priya,Mueller,priya.mueller404@outlook.com,8447196519,,25,2001-02-04,1772 Oak Ave,Tokyo,,100-0001,Japan,BRONZE,33957.19,2019-08-18,2022-06-28,false,false,,true,false,fr,EUR,social_media,190,808.5,2019-08-18,2020-12-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000701,John O'Brien,John,O'Brien,john.o'brien483@gmail.com,16388674937,female,36,1990-02-07,1781 Lake Blvd,Toronto,ON,M5V 2H1,Canada,Silver,42981.41,2020-12-12,2023-05-26,false,true,false,false,false,,,mobile_app,98,3907.4,2020-12-12,2021-12-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000747,Wei Smith,Wei,Smith,wei.smith199@outlook.com,,,47,1979-02-10,3962 Forest Ave,Berlin,,10115,Germany,Platinum,28285.7,2024-12-01,,false,false,true,true,true,,CAD,referral,28,831.93,2024-01-12,2024-06-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000793,Mary Wang,Mary,Wang,mary.wang82@mail.com,5824476507,prefer not to say,85,1941-02-19,2812 Main Ln,Amsterdam,,1012 AB,Netherlands,Gold,6929.51,2022-04-10,2024-06-20,false,false,true,false,false,,USD,,42,3464.76,2022-10-04,2023-08-31,customers.json,2026-02-10T22:25:28.068809
CUS-00000164,Jennifer Davis,Jennifer,Davis,jennifer.davis69@outlook.com,3167334706,male,42,1984-02-09,4036 Hill Ave,Tokyo,,100-0001,Japan,VIP,14277.61,2024-07-07,,true,true,false,true,true,es,,referral,152,509.91,2024-07-07,2025-07-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000924,Christopher Kim,Christopher,Kim,christopher.kim144@mail.com,5166108556,female,55,1971-02-12,2582 Park St,Tokyo,,100-0001,Japan,Bronze,20437.89,2019-09-18,2022-12-27,false,true,,false,false,,AUD,social_media,160,10218.94,2019-09-18,2020-01-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000023,Wei Williams,Wei,Williams,wei.williams275@company.com,UNLISTED,prefer not to say,55,1971-02-12,6388 Elm Rd,Chicago,IL,60601,USA,VIP,48040.64,2022-02-17,2022-05-11,true,true,false,true,false,fr,AUD,,193,2001.69,2022-02-17,2022-05-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000108,Yuki Dubois,Yuki,Dubois,yuki.dubois911@company.com,,m,43,1983-02-09,3831 Main Ave,Amsterdam,,1012 AB,Netherlands,Platinum,37592.74,2021-02-22,2025-05-25,true,true,true,true,true,es,USD,mobile_app,5,4176.97,2021-02-22,2021-06-03,customers.json,2026-02-10T22:25:28.068809
CUS-00000975,Sarah Kim,Sarah,Kim,sarah.kim181@yahoo.com,,,21,2005-02-03,4360 Lake Ave,Los Angeles,CA,90001,USA,VIP,22021.78,2018-12-14,2023-09-22,true,true,true,false,true,,GBP,partner,68,880.87,2018-12-14,2019-07-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000988,Emma O'Brien,Emma,O'Brien,emma.o'brien47@company.com,UNLISTED,other,41,1985-02-08,5736 Main Ln,New York,NY,10001,USA,VIP,24412.56,2018-01-30,2021-05-02,false,false,false,true,true,en,EUR,referral,30,2441.26,2018-01-30,2018-05-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000651,Priya Kim,Priya,Kim,priya.kim396@yahoo.com,8332513912,,81,1945-02-18,3279 Lake St,New York,NY,10001,USA,Bronze,30645.97,2024-03-01,,true,false,false,false,false,ja,GBP,mobile_app,194,7661.49,2024-03-01,2025-05-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000503,Linda Chen,Linda,Chen,linda.chen318@outlook.com,8213723936,female,24,2002-02-04,8841 River Dr,New York,NY,10001,USA,Bronze,4956.19,2019-07-23,2020-10-20,false,true,true,true,true,ja,,partner,47,260.85,2019-07-23,2020-10-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000247,Richard Brown,Richard,Brown,richard.brown354@company.com,12616531799,prefer not to say,42,1984-02-09,1689 Lake Dr,Paris,,75001,France,Gold,19278.86,2018-09-09,2019-11-20,true,false,false,false,true,es,USD,partner,166,1377.06,2018-09-09,2019-08-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000696,Elizabeth Mueller,Elizabeth,Mueller,elizabeth.mueller155@gmail.com,2132713841,male,65,1961-02-14,1577 Hill Ave,Paris,,75001,France,Platinum,27322.18,2019-01-18,2024-03-28,false,false,,true,true,de,EUR,partner,115,683.05,2019-01-18,2019-05-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000862,Robert Martinez,Robert,Martinez,robert.martinez648@mail.com,6681704784,"",60,1966-02-13,7929 Park Dr,Toronto,ON,M5V 2H1,Canada,Bronze,39183.77,2024-07-22,,false,true,false,true,true,en,CAD,partner,109,2176.88,2024-07-22,2025-06-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000614,Emma Davis,Emma,Davis,emma.davis120@yahoo.com,9075592983,male,150,1876-03-06,7225 Park Ln,Sydney,NSW,2000,Australia,Bronze,33310.59,2020-10-21,2021-03-20,false,false,,false,true,de,,social_media,92,3028.24,2020-10-21,2021-02-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000076,Priya Wang,Priya,Wang,ahmed.garcia622@yahoo.com,8475084597,female,-5,1998-09-13,8523 Elm Ave,London,,SW1A 1AA,United Kingdom,Gold,8922.38,2019-07-12,2021-05-13,false,true,true,false,true,de,AUD,referral,177,524.85,2019-07-12,2019-07-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000536,Yuki Miller,Yuki,Miller,yuki.miller779@yahoo.com,12924631855,"",48,1978-02-10,3916 Hill Rd,Berlin,,10115,Germany,PLATINUM,21097.33,2022-02-03,2023-10-13,false,false,false,true,false,en,,website,105,514.57,2022-02-03,2022-05-26,customers.json,2026-02-10T22:25:28.068809
