customer_id,full_name,segment,total_spend,total_orders,return_count,total_revenue,gross_revenue,return_amount,avg_order_value,first_purchase,last_purchase,days_since_last_purchase,customer_tenure_months,purchase_frequency,customer_lifetime_value,customer_segment_score,recency_score,frequency_score,monetary_score
CUS-00000260,James Brown,Silver,10580.49,2,0,5311.48,5311.48,0.0,2655.74,2023-03-02,2023-11-20,814,76,0.02631579,838.6547368421052,2.55,1,2,5
CUS-00000943,Fatima Silva,vip,42851.71,6,0,11536.33,11536.33,0.0,1922.7216666666666,2022-09-21,2024-08-11,549,96,0.0625,1442.04125,3.25,1,4,5
CUS-00000085,Emma Smith,Platinum,39877.11,3,0,7483.84,7483.84,0.0,2494.6133333333332,2022-02-06,2024-10-30,469,65,0.046153847,1381.632,2.90,1,3,5
CUS-00000805,Marie Johnson,Gold,529.99,8,1,28461.609999999993,29339.689999999995,-878.0799999999999,3557.701249999999,2022-04-26,2024-02-06,736,58,0.13793103,5888.60896551724,3.25,1,4,5
CUS-00000359,James Davis,Gold,16332.95,8,0,24274.35,24274.35,0.0,3034.29375,2022-04-18,2024-04-23,659,58,0.13793103,5022.2793103448275,3.25,1,4,5
CUS-00000978,Joseph Mueller,Silver,42398.58,3,0,13656.23,13656.23,0.0,4552.076666666667,2022-05-23,2023-05-10,1008,23,0.13043478,7124.989565217391,2.90,1,3,5
CUS-00000859,Marie Johnson,Platinum,9977.68,3,0,10232.48,10232.48,0.0,3410.8266666666664,2023-04-04,2023-07-31,926,63,0.04761905,1949.0438095238094,2.90,1,3,5
CUS-00000030,James Silva,PLATINUM,27917.53,5,0,13453.359999999999,13453.359999999999,0.0,2690.6719999999996,2023-05-14,2024-08-31,529,90,0.055555556,1793.781333333333,2.90,1,3,5
CUS-00000109,William Tanaka,Silver,2849.7,3,0,8098.5599999999995,8098.5599999999995,0.0,2699.52,2022-05-17,2024-06-18,603,90,0.033333335,1079.808,2.90,1,3,5
CUS-00000374,David Dubois,SILVER,17806.46,2,0,3024.35,3024.35,0.0,1512.175,2022-05-11,2022-08-30,1261,44,0.045454547,824.8227272727272,2.55,1,2,5
CUS-00000732,Emma Smith,Gold,28392.95,7,2,11180.76,11454.529999999999,-273.77000000000004,1597.2514285714285,2022-11-09,2023-12-30,774,68,0.10294118,1973.0752941176472,3.25,1,4,5
CUS-00000488,Mary Dubois,VIP,1388.68,7,0,17973.34,17973.34,0.0,2567.62,2022-02-07,2024-04-12,670,47,0.14893617,4588.937872340426,3.25,1,4,5
CUS-00000999,Carlos Chen,VIP,1640.55,2,0,6316.85,6316.85,0.0,3158.425,2024-02-14,2024-10-05,494,51,0.039215688,1486.3176470588237,2.55,1,2,5
CUS-00000178,John Anderson,Platinum,-23600.23,7,0,23658.859999999997,23658.859999999997,0.0,3379.837142857142,2022-01-02,2024-07-10,581,87,0.08045977,3263.2910344827583,3.25,1,4,5
CUS-00000529,William O'Brien,Platinum,44452.68,2,0,975.22,975.22,0.0,487.61,2024-06-09,2024-07-09,582,75,0.026666667,156.0352,2.25,1,2,4
CUS-00000939,William Wang,VIP,29533.21,5,0,19317.41,19317.41,0.0,3863.482,2022-08-30,2024-01-20,753,53,0.094339624,4373.75320754717,2.90,1,3,5
CUS-00000748,Christopher Garcia,Gold,20612.14,5,0,16193.380000000001,16193.380000000001,0.0,3238.6760000000004,2022-02-18,2024-12-05,433,84,0.05952381,2313.34,2.90,1,3,5
CUS-00000439,Marie Jones,VIP,25246.94,3,0,9046.23,9046.23,0.0,3015.41,2024-01-14,2024-07-30,561,80,0.0375,1356.9344999999998,2.90,1,3,5
CUS-00000320,Barbara Tanaka,VIP,32730.01,4,0,16373.76,16373.76,0.0,4093.44,2022-11-15,2024-11-04,464,38,0.10526316,5170.661052631579,2.90,1,3,5
CUS-00000614,Emma Davis,Bronze,33310.59,4,0,15826.98,15826.98,0.0,3956.745,2023-09-08,2024-11-15,453,64,0.0625,2967.55875,2.90,1,3,5
CUS-00000631,Christopher Garcia,PLATINUM,3654.44,2,0,4172.77,4172.77,0.0,2086.385,2022-12-05,2023-03-03,1076,90,0.022222223,556.3693333333333,2.55,1,2,5
CUS-00000517,Emma Davis,gold,15774.17,3,0,6356.3099999999995,6356.3099999999995,0.0,2118.77,2022-09-05,2024-11-09,459,73,0.04109589,1044.8728767123287,2.90,1,3,5
CUS-00000761,Fatima Martinez,Bronze,516.18,4,1,1231.28,2278.5,-1047.22,307.82,2024-01-06,2024-09-03,526,87,0.04597701,169.83172413793102,2.90,1,3,5
CUS-00000684,Priya Mueller,Bronze,18695.12,1,0,3532.58,3532.58,0.0,3532.58,2023-11-15,2023-11-15,819,70,0.014285714,605.5851428571428,2.55,1,2,5
CUS-00000944,Sarah Mueller,Platinum,11070.45,2,0,2304.62,2304.62,0.0,1152.31,2023-03-31,2023-08-24,902,22,0.09090909,1257.0654545454545,2.55,1,2,5
CUS-00000671,Yuki Davis,Platinum,37062.1,1,0,111.99000000000001,111.99000000000001,0.0,111.99000000000001,2024-09-25,2024-09-25,504,59,0.016949153,22.77762711864407,1.95,1,2,3
CUS-00000981,Barbara Dubois,Platinum,33120.34,3,0,11948.36,11948.36,0.0,3982.786666666667,2022-10-28,2024-10-18,481,43,0.069767445,3334.426046511628,2.90,1,3,5
CUS-00000884,James Martinez,VIP,7517.47,12,3,25989.67,32276.610000000004,-6286.94,2165.8058333333333,2022-01-05,2024-07-31,560,20,0.6,15593.801999999998,3.60,1,5,5
CUS-00000391,Yuki Anderson,VIP,10849.32,6,1,15772.61,16547.81,-775.1999999999999,2628.7683333333334,2022-04-06,2024-08-24,536,91,0.06593407,2079.9046153846157,3.25,1,4,5
CUS-00000782,Karen Smith,GOLD,11184.04,4,0,5390.51,5390.51,0.0,1347.6275,2022-10-27,2024-12-20,418,76,0.05263158,851.133157894737,2.90,1,3,5
CUS-00000752,Hans Jones,vip,33599.19,6,0,14149.489999999998,14149.489999999998,0.0,2358.248333333333,2022-02-13,2024-10-05,494,52,0.115384616,3265.266923076923,3.25,1,4,5
CUS-00000721,Barbara Chen,Bronze,13679.94,7,0,26087.809999999998,26087.809999999998,0.0,3726.8299999999995,2022-05-25,2024-11-01,467,65,0.10769231,4816.211076923077,3.25,1,4,5
CUS-00000215,Wei Martinez,Silver,1482.16,5,1,10314.110000000002,10327.670000000002,-13.559999999999999,2062.8220000000006,2022-11-14,2024-09-11,518,59,0.084745765,2097.7850847457635,2.90,1,3,5
CUS-00000730,John Chen,Silver,15577.55,6,0,14140.76,14140.76,0.0,2356.7933333333335,2022-12-05,2024-09-15,514,34,0.1764706,4990.856470588235,3.25,1,4,5
CUS-00000814,Yuki Brown,Bronze,34631.98,4,1,4245.07,7477.38,-3232.31,1061.2675,2022-11-17,2024-07-16,575,38,0.10526316,1340.5484210526315,2.90,1,3,5
CUS-00000321,Jennifer Johnson,Platinum,-35400.51,3,0,10088.589999999998,10088.589999999998,0.0,3362.863333333333,2022-09-09,2024-10-08,491,94,0.031914894,1287.9051063829784,2.90,1,3,5
CUS-00000285,David Kim,Gold,21775.12,4,0,6367.49,6367.49,0.0,1591.8725,2022-06-06,2024-09-11,518,70,0.057142857,1091.5697142857143,2.90,1,3,5
CUS-00000242,Priya Kim,silver,4963.17,8,0,14110.31,14110.31,0.0,1763.78875,2022-06-25,2024-12-10,428,27,0.2962963,6271.248888888889,3.25,1,4,5
CUS-00000735,Susan Tanaka,Gold,47675.97,3,0,7151.91,7151.91,0.0,2383.97,2023-11-16,2024-07-20,571,80,0.0375,1072.7865000000002,2.90,1,3,5
CUS-00000701,John O'Brien,Silver,42981.41,5,1,12547.300000000001,14453.11,-1905.81,2509.46,2022-05-18,2023-11-29,805,62,0.08064516,2428.5096774193553,2.90,1,3,5
CUS-00000790,William Smith,Gold,43740.6,1,0,7677.23,7677.23,0.0,7677.23,2024-11-10,2024-11-10,458,72,0.013888889,1279.5383333333332,2.55,1,2,5
CUS-00000615,Barbara Garcia,Silver,22315.27,5,0,17511.920000000002,17511.920000000002,0.0,3502.3840000000005,2022-12-13,2024-11-06,462,19,0.2631579,11060.16,2.90,1,3,5
CUS-00000738,David Miller,Silver,35394.82,6,0,23487.85,23487.85,0.0,3914.6416666666664,2022-07-26,2024-09-12,517,21,0.2857143,13421.628571428571,3.25,1,4,5
CUS-00000612,Sarah Martinez,Silver,41800.05,10,1,22389.739999999998,24159.789999999997,-1770.0500000000002,2238.9739999999997,2022-04-02,2024-11-05,463,40,0.25,6716.921999999999,3.25,1,4,5
CUS-00000435,Jessica Williams,Gold,36834.15,8,0,29607.209999999995,29607.209999999995,0.0,3700.9012499999994,2022-11-07,2024-05-04,648,27,0.2962963,13158.759999999998,3.25,1,4,5
CUS-00000802,Mary Garcia,VIP,21548.95,7,0,32036.71,32036.71,0.0,4576.672857142857,2022-05-27,2024-12-09,429,73,0.09589041,5266.308493150685,3.25,1,4,5
CUS-00000642,Sarah Mueller,PLATINUM,14763.47,2,0,4475.02,4475.02,0.0,2237.51,2022-04-14,2022-07-02,1320,25,0.08,2148.0096000000003,2.55,1,2,5
CUS-00000082,Yuki Anderson,Gold,47772.82,7,0,22063.72,22063.72,0.0,3151.96,2022-05-17,2024-05-07,645,24,0.29166666,11031.86,3.25,1,4,5
CUS-00000074,Christopher Tanaka,platinum,-48890.0,5,0,12024.339999999998,12024.339999999998,0.0,2404.8679999999995,2022-03-12,2022-08-31,1260,72,0.06944445,2004.0566666666664,2.90,1,3,5
CUS-00000045,Michael Garcia,Platinum,35891.35,2,0,2011.18,2011.18,0.0,1005.59,2023-09-24,2024-01-12,761,65,0.03076923,371.29476923076925,2.55,1,2,5
CUS-00000129,Richard Rodriguez,VIP,5602.54,5,0,2740.76,2740.76,0.0,548.152,2022-10-17,2024-12-23,415,51,0.09803922,644.8847058823529,2.90,1,3,5
CUS-00000534,Karen O'Brien,Silver,36883.82,6,0,14014.410000000002,14014.410000000002,0.0,2335.735,2022-06-07,2024-12-09,429,57,0.10526316,2950.402105263158,3.25,1,4,5
CUS-00000369,Robert Rodriguez,VIP,24766.16,2,0,8790.93,8790.93,0.0,4395.465,2022-12-02,2024-04-16,666,37,0.054054055,2851.112432432433,2.55,1,2,5
CUS-00000304,Linda Mueller,Platinum,41243.54,7,0,25929.26,25929.26,0.0,3704.18,2022-03-04,2024-11-10,458,39,0.17948718,7978.233846153846,3.25,1,4,5
CUS-00000128,Elizabeth Rodriguez,gold,29397.72,5,0,12801.060000000001,12801.060000000001,0.0,2560.2120000000004,2022-02-24,2024-01-07,766,65,0.07692308,2363.2726153846156,2.90,1,3,5
CUS-00000489,Linda Miller,vip,0.0,6,1,4560.5599999999995,6499.18,-1938.6200000000001,760.0933333333332,2022-05-14,2024-09-22,507,27,0.22222222,2026.9155555555553,3.25,1,4,5
CUS-00000192,Linda Johnson,Bronze,2982.18,6,0,27892.959999999992,27892.959999999992,0.0,4648.826666666665,2022-04-10,2024-04-30,652,19,0.31578946,17616.606315789468,3.25,1,4,5
CUS-00000637,Richard Miller,Bronze,1367.91,1,0,2148.0,2148.0,0.0,2148.0,2024-07-05,2024-07-05,586,73,0.01369863,353.0958904109589,2.55,1,2,5
CUS-00000207,Marie Jones,VIP,21028.5,3,0,4364.82,4364.82,0.0,1454.9399999999998,2022-04-17,2024-02-01,741,47,0.06382979,1114.4221276595745,2.90,1,3,5
CUS-00000465,Fatima Martinez,Gold,28883.46,3,0,3848.63,3848.63,0.0,1282.8766666666668,2023-06-25,2024-08-29,531,28,0.10714286,1649.412857142857,2.90,1,3,5
CUS-00000967,Emma Silva,Bronze,8887.95,5,0,20264.75,20264.75,0.0,4052.95,2022-05-10,2024-03-10,703,74,0.067567565,3286.175675675676,2.90,1,3,5
CUS-00000771,William Anderson,Gold,11268.46,6,1,19843.48,21335.2,-1491.72,3307.2466666666664,2022-04-05,2024-12-23,415,57,0.10526316,4177.574736842105,3.25,1,4,5
CUS-00000620,Wei Dubois,Gold,13409.86,3,0,6139.02,6139.02,0.0,2046.3400000000001,2022-01-10,2024-12-04,434,32,0.09375,2302.1325,2.90,1,3,5
CUS-00000223,Jennifer Wang,Gold,28081.59,7,0,34700.48,34700.48,0.0,4957.211428571429,2022-08-29,2024-07-02,589,39,0.17948718,10677.07076923077,3.25,1,4,5
CUS-00000418,Richard Williams,Platinum,24906.95,6,0,17002.14,17002.14,0.0,2833.69,2022-06-03,2024-10-03,496,81,0.074074075,2518.8355555555554,3.25,1,4,5
CUS-00000704,William O'Brien,Gold,9310.89,2,0,1344.96,1344.96,0.0,672.48,2023-01-16,2024-12-21,417,49,0.040816326,329.3779591836735,2.55,1,2,5
CUS-00000428,Robert Miller,Silver,12593.16,6,0,9741.09,9741.09,0.0,1623.515,2022-01-27,2024-11-13,455,59,0.10169491,1981.2386440677965,3.25,1,4,5
CUS-00000737,James Patel,Gold,26257.72,3,0,10301.23,10301.23,0.0,3433.7433333333333,2023-10-21,2024-09-14,515,42,0.071428575,2943.2085714285713,2.90,1,3,5
CUS-00000366,Yuki Smith,Silver,42898.39,2,0,5608.85,5608.85,0.0,2804.425,2022-04-30,2024-02-23,719,69,0.028985508,975.4521739130437,2.55,1,2,5
CUS-00000898,Yuki Smith,Silver,11138.04,5,0,17822.899999999998,17822.899999999998,0.0,3564.5799999999995,2022-04-11,2024-07-29,562,36,0.1388889,5940.966666666666,2.90,1,3,5
CUS-00000314,Susan Dubois,Bronze,25831.47,4,0,12960.300000000001,12960.300000000001,0.0,3240.0750000000003,2024-03-24,2024-11-30,438,78,0.051282052,1993.892307692308,2.90,1,3,5
CUS-00000264,William Davis,Platinum,21734.85,10,1,11275.640000000001,13900.97,-2625.33,1127.564,2022-03-21,2024-11-06,462,73,0.1369863,1853.5298630136988,3.25,1,4,5
CUS-00000504,Mary Davis,Bronze,42825.93,3,0,9257.31,9257.31,0.0,3085.77,2022-01-31,2023-06-24,963,74,0.04054054,1501.1854054054052,2.90,1,3,5
CUS-00000538,Liam Garcia,Bronze,21291.1,2,0,6058.9400000000005,6058.9400000000005,0.0,3029.4700000000003,2022-06-21,2023-07-14,943,16,0.125,4544.205,2.55,1,2,5
CUS-00000774,Karen Brown,GOLD,10476.33,2,0,9704.380000000001,9704.380000000001,0.0,4852.1900000000005,2022-08-17,2023-07-13,944,64,0.03125,1819.5712500000002,2.55,1,2,5
CUS-00000231,David Tanaka,GOLD,1176.64,4,0,8652.210000000001,8652.210000000001,0.0,2163.0525000000002,2022-03-01,2024-12-31,407,94,0.04255319,1104.5374468085106,2.90,1,3,5
CUS-00000186,David Davis,VIP,2297.18,3,0,5357.08,5357.08,0.0,1785.6933333333334,2022-01-30,2024-06-11,610,86,0.034883723,747.4995348837209,2.90,1,3,5
CUS-00000930,Emma Rodriguez,Platinum,9841.17,6,1,20382.97,21702.61,-1319.64,3397.161666666667,2022-10-21,2024-09-26,503,56,0.10714286,4367.779285714286,3.25,1,4,5
CUS-00000251,Robert Chen,Gold,48217.38,4,0,13190.52,13190.52,0.0,3297.63,2023-08-22,2024-07-07,584,58,0.06896552,2729.073103448276,2.90,1,3,5
CUS-00000003,Jessica Brown,Platinum,34760.69,5,0,18514.579999999998,18514.579999999998,0.0,3702.9159999999997,2022-05-13,2024-07-19,572,86,0.058139537,2583.4297674418603,2.90,1,3,5
CUS-00000423,Emma Martinez,Silver,39285.28,3,0,6815.5,6815.5,0.0,2271.8333333333335,2022-05-04,2024-09-28,501,67,0.04477612,1220.686567164179,2.90,1,3,5
CUS-00000123,Christopher Anderson,Bronze,43915.43,3,0,7732.119999999999,7732.119999999999,0.0,2577.373333333333,2023-03-22,2024-06-26,595,95,0.031578947,976.6888421052631,2.90,1,3,5
CUS-00000368,Jennifer Garcia,Platinum,46679.94,3,0,3625.5699999999997,3625.5699999999997,0.0,1208.5233333333333,2022-01-23,2022-04-16,1397,25,0.12,1740.2736,2.90,1,3,5
CUS-00000034,Joseph Davis,VIP,10982.61,3,1,1784.22,3694.04,-1909.82,594.74,2022-07-14,2023-05-20,998,87,0.03448276,246.0993103448276,2.90,1,3,5
CUS-00000036,Liam Brown,Platinum,46912.81,3,1,-330.66999999999916,7957.05,-8287.72,-110.22333333333306,2023-09-28,2024-03-16,697,37,0.08108108,-107.24432432432405,2.00,1,3,2
CUS-00000742,Sarah Brown,Gold,2578.34,6,0,15153.66,15153.66,0.0,2525.61,2022-10-25,2024-06-04,617,79,0.07594936,2301.8217721518986,3.25,1,4,5
CUS-00000043,Mary Chen,Gold,35648.17,1,0,9545.199999999999,9545.199999999999,0.0,9545.199999999999,2023-02-16,2023-02-16,1091,41,0.024390243,2793.7170731707315,2.55,1,2,5
CUS-00000095,Hans Silva,BRONZE,38171.45,2,0,3264.3700000000003,3264.3700000000003,0.0,1632.1850000000002,2022-03-26,2023-05-03,1015,60,0.033333335,652.874,2.55,1,2,5
CUS-00000172,Mary Rodriguez,Gold,38440.69,3,0,2634.1099999999997,2634.1099999999997,0.0,878.0366666666665,2023-12-30,2024-12-24,414,38,0.078947365,831.8242105263157,2.90,1,3,5
CUS-00000628,Carlos Martinez,Bronze,35945.75,1,0,11.24,11.24,0.0,11.24,2024-11-15,2024-11-15,453,85,0.011764706,1.5868235294117647,1.65,1,2,2
CUS-00000380,Christopher Anderson,platinum,36692.65,3,0,8422.33,8422.33,0.0,2807.443333333333,2023-03-10,2023-11-28,806,23,0.13043478,4394.2591304347825,2.90,1,3,5
CUS-00000916,Carlos Davis,VIP,41049.75,1,0,2939.37,2939.37,0.0,2939.37,2022-07-05,2022-07-05,1317,49,0.020408163,719.8457142857143,2.55,1,2,5
CUS-00000574,Christopher Mueller,silver,759.54,3,0,6729.920000000001,6729.920000000001,0.0,2243.306666666667,2022-12-09,2024-03-17,696,17,0.1764706,4750.531764705883,2.90,1,3,5
CUS-00000275,Christopher Brown,VIP,26055.96,4,0,7575.759999999999,7575.759999999999,0.0,1893.9399999999998,2022-03-21,2024-08-27,533,27,0.14814815,3367.0044444444443,2.90,1,3,5
CUS-00000272,Carlos Brown,Bronze,34233.55,11,1,25666.670000000006,32090.770000000004,-6424.099999999999,2333.3336363636367,2022-08-01,2024-08-24,536,30,0.36666667,10266.668000000001,3.60,1,5,5
CUS-00000065,Jennifer Smith,Gold,39174.79,6,1,12554.44,12759.740000000002,-205.3,2092.4066666666668,2022-03-18,2024-07-22,569,48,0.125,3138.61,3.25,1,4,5
CUS-00000462,Patricia Smith,Bronze,42761.8,5,0,18256.95,18256.95,0.0,3651.3900000000003,2022-10-14,2024-07-27,564,84,0.05952381,2608.1357142857146,2.90,1,3,5
CUS-00000133,Jessica O'Brien,Platinum,20522.47,4,0,11311.8,11311.8,0.0,2827.95,2022-05-27,2023-10-13,852,18,0.22222222,7541.199999999999,2.90,1,3,5
CUS-00000214,Jennifer Martinez,Platinum,37163.37,3,0,17772.09,17772.09,0.0,5924.03,2023-10-04,2024-08-26,534,63,0.04761905,3385.1600000000003,2.90,1,3,5
CUS-00000390,Carlos Kim,bronze,48622.37,4,0,5981.6900000000005,5981.6900000000005,0.0,1495.4225000000001,2023-08-19,2024-08-26,534,30,0.13333334,2392.676,2.90,1,3,5
CUS-00000654,Joseph Williams,Bronze,0.0,4,0,5783.01,5783.01,0.0,1445.7525,2022-03-30,2024-08-24,536,59,0.06779661,1176.2054237288137,2.90,1,3,5
CUS-00000851,Mary Smith,BRONZE,45524.87,4,0,6505.24,6505.24,0.0,1626.31,2022-02-25,2023-03-12,1067,24,0.16666667,3252.62,2.90,1,3,5
CUS-00000991,Joseph Smith,bronze,13166.16,7,0,28740.79,28740.79,0.0,4105.827142857143,2022-05-01,2024-09-07,522,29,0.2413793,11892.740689655173,3.25,1,4,5
CUS-00000284,Sarah Silva,VIP,22876.41,2,0,3226.34,3226.34,0.0,1613.17,2022-11-03,2022-12-09,1160,37,0.054054055,1046.3805405405406,2.55,1,2,5
CUS-00000232,Yuki Rodriguez,gold,13922.01,8,0,12492.4,12492.4,0.0,1561.55,2022-08-04,2024-01-27,746,77,0.103896104,1946.8675324675323,3.25,1,4,5
CUS-00000182,Ahmed Silva,Platinum,26470.53,4,0,20234.57,20234.57,0.0,5058.6425,2023-03-16,2023-07-07,950,40,0.1,6070.370999999999,2.90,1,3,5
CUS-00000676,Elizabeth Dubois,Platinum,46730.95,4,0,6807.33,6807.33,0.0,1701.8325,2022-08-08,2024-11-22,446,88,0.045454547,928.2722727272728,2.90,1,3,5
CUS-00000822,Jessica Dubois,Silver,3398.08,8,0,22114.76,22114.76,0.0,2764.345,2022-11-12,2024-06-19,602,39,0.20512821,6804.541538461539,3.25,1,4,5
CUS-00000840,Wei Patel,VIP,38305.37,7,0,12622.64,12622.64,0.0,1803.2342857142855,2022-04-05,2024-09-26,503,27,0.25925925,5610.062222222222,3.25,1,4,5
CUS-00000039,Jessica Johnson,PLATINUM,6285.03,5,0,14379.62,14379.62,0.0,2875.924,2022-03-15,2023-08-26,900,53,0.094339624,3255.7630188679245,2.90,1,3,5
CUS-00000401,Ahmed Smith,VIP,29713.7,7,1,17422.18,17626.56,-204.38,2488.882857142857,2022-10-22,2024-12-19,419,21,0.33333334,9955.531428571428,3.25,1,4,5
CUS-00000217,Joseph Martinez,Gold,9176.25,6,1,17682.010000000002,19167.36,-1485.35,2947.001666666667,2022-09-10,2024-11-23,445,59,0.10169491,3596.341016949153,3.25,1,4,5
CUS-00000303,Emma Smith,VIP,38626.05,5,0,23200.21,23200.21,0.0,4640.0419999999995,2022-04-25,2024-05-29,623,60,0.083333336,4640.0419999999995,2.90,1,3,5
CUS-00000067,Jennifer Tanaka,Silver,25727.1,2,0,1629.6299999999999,1629.6299999999999,0.0,814.8149999999999,2022-09-25,2024-01-30,743,50,0.04,391.11119999999994,2.55,1,2,5
CUS-00000033,Wei Silva,Platinum,38160.17,5,0,17375.050000000003,17375.050000000003,0.0,3475.0100000000007,2023-07-12,2024-06-29,592,90,0.055555556,2316.6733333333336,2.90,1,3,5
CUS-00000269,Barbara Anderson,VIP,37251.57,9,0,28436.519999999997,28436.519999999997,0.0,3159.613333333333,2022-03-31,2024-09-25,504,31,0.29032257,11007.685161290323,3.25,1,4,5
CUS-00000841,Elizabeth Jones,Bronze,33765.26,3,0,7944.599999999999,7944.599999999999,0.0,2648.2,2022-07-20,2024-09-20,509,50,0.06,1906.704,2.90,1,3,5
CUS-00000505,Carlos Smith,Bronze,27043.33,5,0,12055.62,12055.62,0.0,2411.1240000000003,2022-03-28,2024-09-07,522,83,0.060240965,1742.981204819277,2.90,1,3,5
CUS-00000440,Thomas Mueller,Gold,11904.49,3,0,15127.859999999999,15127.859999999999,0.0,5042.62,2024-02-22,2024-09-14,515,63,0.04761905,2881.4971428571425,2.90,1,3,5
CUS-00000715,Fatima Martinez,Bronze,43610.59,6,0,16523.28,16523.28,0.0,2753.8799999999997,2022-01-03,2024-11-03,465,60,0.1,3304.656,3.25,1,4,5
CUS-00000183,John Mueller,Platinum,9405.19,5,0,13106.1,13106.1,0.0,2621.2200000000003,2022-01-08,2023-03-02,1077,28,0.17857143,5616.9,2.90,1,3,5
CUS-00000376,Yuki Rodriguez,Silver,40443.18,2,0,4951.99,4951.99,0.0,2475.995,2023-02-23,2024-09-14,515,36,0.055555556,1650.6633333333334,2.55,1,2,5
CUS-00000936,Linda Williams,Gold,12710.56,5,0,19274.92,19274.92,0.0,3854.9839999999995,2022-06-12,2024-05-04,648,40,0.125,5782.475999999999,2.90,1,3,5
CUS-00000868,Marie Williams,Platinum,4686.75,8,0,31638.239999999998,31638.239999999998,0.0,3954.7799999999997,2022-08-12,2024-08-28,532,64,0.125,5932.17,3.25,1,4,5
CUS-00000994,Marie Miller,Bronze,40621.7,2,0,11442.29,11442.29,0.0,5721.145,2023-10-07,2023-11-13,821,80,0.025,1716.3435,2.55,1,2,5
CUS-00000907,Richard Wang,platinum,46037.37,4,0,9346.49,9346.49,0.0,2336.6225,2022-04-22,2024-03-19,694,20,0.2,5607.894,2.90,1,3,5
CUS-00000464,Marie Garcia,Silver,18014.84,4,0,8276.24,8276.24,0.0,2069.06,2022-03-13,2024-11-20,448,72,0.055555556,1379.3733333333332,2.90,1,3,5
CUS-00000083,Jessica O'Brien,Silver,33127.51,4,0,9738.949999999999,9738.949999999999,0.0,2434.7374999999997,2022-02-24,2024-05-02,650,62,0.06451613,1884.9580645161288,2.90,1,3,5
CUS-00000566,Patricia Garcia,Gold,35677.45,4,0,9250.68,9250.68,0.0,2312.67,2023-03-28,2024-10-30,469,22,0.18181819,5045.825454545455,2.90,1,3,5
CUS-00000328,Jessica Brown,Gold,48052.39,4,0,7216.79,7216.79,0.0,1804.1975,2022-08-15,2024-01-25,748,81,0.049382716,1069.154074074074,2.90,1,3,5
CUS-00000395,Robert Dubois,Bronze,33975.05,2,0,18149.269999999997,18149.269999999997,0.0,9074.634999999998,2022-10-15,2023-01-15,1123,48,0.041666668,4537.317499999999,2.55,1,2,5
CUS-00000555,Priya Patel,platinum,23481.02,6,0,12033.5,12033.5,0.0,2005.5833333333333,2022-03-24,2024-10-04,495,58,0.10344828,2489.689655172414,3.25,1,4,5
CUS-00000858,Liam Wang,Platinum,33882.88,6,0,24551.829999999998,24551.829999999998,0.0,4091.9716666666664,2022-04-01,2024-07-07,584,36,0.16666667,8183.943333333333,3.25,1,4,5
CUS-00000288,Barbara Mueller,Platinum,2104.95,5,0,6459.99,6459.99,0.0,1291.998,2022-11-04,2024-11-27,441,65,0.07692308,1192.6135384615384,2.90,1,3,5
CUS-00000087,Priya Miller,bronze,27582.43,7,0,22839.98,22839.98,0.0,3262.8542857142857,2022-03-29,2024-12-18,420,76,0.09210526,3606.312631578947,3.25,1,4,5
CUS-00000535,Karen Davis,Gold,33662.39,1,1,-2275.23,0.0,-2275.23,-2275.23,2022-03-25,2022-03-25,1419,65,0.015384615,-420.04246153846157,1.65,1,2,2
CUS-00000532,Michael Wang,Gold,16851.24,4,0,4517.990000000001,4517.990000000001,0.0,1129.4975000000002,2022-02-06,2023-05-04,1014,88,0.045454547,616.0895454545456,2.90,1,3,5
CUS-00000597,Michael O'Brien,Gold,40330.37,12,0,23788.61,23788.61,0.0,1982.3841666666667,2022-03-01,2024-12-17,421,53,0.2264151,5386.100377358491,3.60,1,5,5
CUS-00000892,William Anderson,Platinum,7118.03,2,1,554.23,849.71,-295.48,277.115,2022-10-29,2023-12-30,774,97,0.020618556,68.56453608247423,2.25,1,2,4
CUS-00000120,Richard Garcia,Gold,30411.1,3,0,7547.92,7547.92,0.0,2515.9733333333334,2022-02-17,2024-11-29,439,38,0.078947365,2383.553684210526,2.90,1,3,5
CUS-00000281,Fatima O'Brien,Bronze,3576.43,3,0,9625.08,9625.08,0.0,3208.36,2022-10-15,2024-03-27,686,46,0.06521739,2510.8904347826087,2.90,1,3,5
CUS-00000226,Fatima O'Brien,Bronze,11248.61,4,0,9142.580000000002,9142.580000000002,0.0,2285.6450000000004,2022-03-04,2024-09-25,504,37,0.10810811,2965.1610810810816,2.90,1,3,5
CUS-00000161,Christopher Patel,Silver,44414.2,3,0,5803.280000000001,5803.280000000001,0.0,1934.426666666667,2022-03-29,2024-09-07,522,44,0.06818182,1582.7127272727275,2.90,1,3,5
CUS-00000667,Susan Dubois,VIP,31409.56,6,0,16469.37,16469.37,0.0,2744.895,2022-02-23,2024-06-22,599,84,0.071428575,2352.767142857143,3.25,1,4,5
CUS-00000070,Emma Chen,VIP,5277.47,5,0,13147.67,13147.67,0.0,2629.534,2022-10-02,2024-12-28,410,33,0.15151516,4780.970909090909,2.90,1,3,5
CUS-00000993,Joseph Kim,Silver,35309.91,3,0,6521.67,6521.67,0.0,2173.89,2024-04-19,2024-08-23,537,58,0.05172414,1349.3110344827587,2.90,1,3,5
